Date,CME,ICE,MCO,MSCI,NDAQ,SPGI
2025-02-25,0.0123915237259693,0.01656585223472984,0.0037798868361917926,0.019161388590788864,-0.004878582944987331,0.00030019473022102616
2025-02-26,-0.011282986196731515,-0.00023362425691897393,-0.007093098906678974,-0.00872481169287842,0.006159568857207587,-0.005972805902586198
2025-02-27,0.007500284186379158,-0.0019280521913240811,-0.011016539715478557,0.003158240082003605,0.009495350371291122,-0.007331289187076373
2025-02-28,0.015689423499140043,0.013989799751715992,0.022501762796159896,0.015896289851280665,0.02450477087230496,0.0159509869398915
2025-03-03,0.012255212911940427,-0.0001732414421518058,-0.0038496707025003074,-0.0029637098703511056,-0.009784927504935315,-0.008299890394153686
2025-03-04,-0.019075065892302234,-0.01934164817832429,-0.041235085919115955,-0.035905903841344844,-0.039160571100327,-0.02361570789996381
2025-03-05,0.009921378470663766,0.010362046064859687,0.001828424429440867,0.009460577823716454,0.0005078515665597472,0.011783925166147347
2025-03-06,-0.0017290665752375256,-0.01142135258647392,-0.024783237122743884,-0.011710497598599767,-0.03337567991402968,-0.01661892136110199
2025-03-07,0.007041517325586666,0.003477893768867091,-0.0185441422985676,-0.007752389505698787,-0.01982401170526704,-0.03346884422755936
2025-03-10,0.030286396664245263,-0.00640291759266165,-0.024311488330802877,-0.029454065787225536,-0.02424336546679573,-0.01732392569182084
2025-03-11,-0.007053589984498343,-0.0046702497796307085,-0.014301886199464486,-0.006638237885621345,-0.007687035851823398,-0.017178910755905163
2025-03-12,-0.014245651465301434,0.003920099806892896,-0.003897762916800329,0.006184164561229055,0.009545010204110804,-0.0036249753732893186
2025-03-13,0.012153298993128336,0.0007099540440691499,-0.009771105463089236,-0.006622932974538975,-0.011098984312519433,0.0033245310358498426
2025-03-14,-0.004464329958794755,0.01135156871440901,0.02064868025128419,0.024470721211263147,0.018490185255092273,0.01383764043365221
2025-03-17,0.018942282280075773,0.013131653692154854,0.015106125398115955,0.020298831450527022,0.017608566205275622,0.015992082800025065
2025-03-18,0.011040379658512567,0.00011570903789404063,-0.0076941778060510835,0.0048236288465746124,0.01006040616943249,-0.007849860575930623
2025-03-19,-0.003827533994083643,0.00491790610169307,0.022683856401227054,0.003006843485048316,0.016998580250119577,0.00984927906519295
2025-03-20,0.004030593337476018,0.01093897187546844,-0.0011296848381601166,-0.007748807732849472,0.004309282135756876,0.003998216977975311
2025-03-21,-0.011968130838896363,-0.0068340666792022775,-0.0006524885971055383,-0.006060170001208953,-0.01768299824457653,0.0013676686356765
2025-03-24,-0.001556904909361001,0.004931484735734459,0.02102333066452089,0.007519122079416629,0.0246194104109283,0.012171598506308667
2025-03-25,-0.0033468403984447948,0.0021683370582483708,0.017243904313385405,0.013797139984451201,0.0033587552605058857,0.018295729038916964
2025-03-26,0.002518588762033369,0.0007401188772389045,-0.014960949988552574,-0.00894528213971868,-0.00180249118806175,-0.010445017106784693
2025-03-27,-0.003311484706933987,0.0034138154151039934,-0.0023824505989944456,-0.006497174379531012,-0.01509095509088998,0.0016542559836951742
2025-03-28,0.0014129175412518347,-0.00935590073696857,-0.016205428523654808,-0.012902802757997156,-0.018989009438278526,-0.01205176678498332
2025-03-31,0.011707816668732107,-0.012649502741239327,0.009341506855836013,0.012587866670435321,0.012681933985738025,0.011124107922684034
2025-04-01,-0.011496868282987016,-0.005855077302116207,0.006635341805350192,0.003183088984422433,0.0023727256503052185,0.005274547556585629
2025-04-02,0.001144037822222499,-0.006122863200681228,0.00450106542792561,0.015265340751482892,0.02972126507234285,0.006264881502862751
2025-04-03,0.022167873952599226,-0.016897462265763386,-0.060523686537463095,-0.05517752971661316,-0.05759897003738912,-0.04786172035555225
2025-04-04,-0.051795970954829906,-0.06457380710237182,-0.0903275937363226,-0.06751439161305484,-0.07507794485090002,-0.07740408254046394
2025-04-07,-0.008213536157221424,-0.013334270414209315,-0.011008049455386248,-0.0017341848232864665,-0.007472636403087263,-0.029213739254610793
2025-04-08,0.01054013035645851,-0.01959264644079095,-0.0032663643971206913,0.0008094270637464263,-0.019781431507259417,0.007277974382696506
2025-04-09,-0.0035289630962409557,0.03423039951628337,0.10559611953084169,0.08355525961346366,0.08418674664078729,0.07359001365147955
2025-04-10,0.016763143570758476,-0.01033099801886106,-0.03547725359704745,-0.03924785327836766,-0.02347543564297072,-0.03424119453671959
2025-04-11,0.012190786978965695,0.0046395290040066595,0.012765018576173404,0.02639404308893778,0.017496371819211376,0.016122015940276846
2025-04-14,0.008220530108731916,0.02488604148383411,0.021567158101794437,0.01762974785521476,0.017475191115343236,0.01386673187238352
2025-04-15,-0.0031097950172126465,0.0010013473857728439,-0.0059863107051539854,0.009650710100971738,0.005358588173586698,-0.0018660105612230415
2025-04-16,-0.005630090844183533,-0.00944043963940111,-0.021514703751420727,-0.025172067914944196,-0.02022678160895497,-0.014297556283730528
2025-04-17,0.004361269580411609,0.0012623009645322814,-0.001949845009736606,0.007980710264647417,0.0068349055128356095,-0.0023708029989755186
2025-04-21,-0.008379993301704025,-0.02275594275267523,-0.027208982325401698,-0.024520443249198776,-0.021058419646240556,-0.030007785608889503
2025-04-22,0.020089945241250406,0.03644456874907287,0.040091994682386556,0.00937231951753903,0.028729183391510205,0.03882052702287586
2025-04-23,-0.015363751986070096,0.0019293286037391777,0.002093567652341699,-0.009415329730452338,0.011143162228935743,0.008168595018569036
2025-04-24,0.006845604172902586,0.01236100909292115,0.020451770733950658,-0.005267994191837433,0.016870716566047328,0.02345657170421922
2025-04-25,0.011509040455265795,0.0015339225949237978,-0.0021838338042476924,0.008971033552848562,0.008295408792486247,-0.002618129340201669
2025-04-28,0.006083456975685131,0.0015315732800638138,0.0026446472379013652,-0.0007658260974717779,-0.0034501227594969652,-0.0013124691190762316
2025-04-29,0.016572022088553462,0.01743332870383707,0.016417239808285577,0.010300017119428295,0.011185148400736367,0.025846409791762337
2025-04-30,0.017330006158253086,0.009859921251984094,0.01369131365356191,0.008603824704998653,0.003555389561007871,0.016857815626446948
2025-05-01,0.00010832074846867101,0.017086368942565988,-0.0027807379913951102,0.0017610505953025157,-0.0009184611186968672,-0.0022397776364023736
2025-05-02,0.012053056593286371,0.015277499158170782,0.028526557109176842,0.01785489927669537,0.026792738632691382,0.01541299929411677
2025-05-05,0.007523585470281313,0.0030556373691192906,-0.00015060492097784817,-0.009733475386673018,0.00012794444763675195,-0.0014212362631178532
2025-05-06,0.001486428366521464,0.006954821362239461,-0.0037875097347622733,-0.009520145008934722,-0.0014068173627475034,-0.00808459489182356
2025-05-07,0.006502193182025051,0.007648850991198719,0.010692936650855023,0.013757194850893217,0.006275542634728071,0.007771880401095332
2025-05-08,-0.00993612575160574,-0.00033991846636971523,0.00812197091502287,0.009607910647575713,0.005472841804228024,0.0037570622134992515
2025-05-09,0.00836909150348042,0.010540101866294505,-0.002120137625156171,-0.002544816364937086,0.0026581697717882324,0.0002364709808064802
2025-05-12,-0.04881310854393006,-0.02742106658453236,0.03482269364613799,0.022297632628502706,0.0194420168976579,0.02093628318648011
2025-05-13,-0.007875213491531308,-0.0034594796198833544,-0.004845389534250399,-0.008963568500341412,0.010154789336812575,-0.005382308971147998
2025-05-14,-0.007676782263587145,-0.005207100968842693,-0.011656763210408427,0.004806081930510908,-0.006252296327264983,-0.007040760110562871
2025-05-15,0.028992048071702303,0.016924544874616698,0.017284245227726425,0.015584705894086559,0.0027140157585880953,0.014337661847471761
2025-05-16,0.008357698812689218,0.008006820988259333,0.0051604439921579814,-0.0024232175431513348,0.007628033174924775,0.006123825773129532
2025-05-19,0.005972012398741455,0.0028368646569025824,0.006545335117543516,0.0007514909439081396,0.0007325179667341253,0.003483581206685571
2025-05-20,-0.0002519295664936694,-0.002602567076738782,-0.010384095285938977,-0.00251463654691364,-0.0015861005820837493,-0.0025560294127080496
2025-05-21,0.013927360244808451,-0.008905716825369447,-0.029179262994372235,-0.019449932452038743,-0.014542338283345502,-0.02422839055043713
2025-05-22,0.0009228533349814327,-0.00412092759575744,-0.002157380946514853,0.00674874391635738,0.0070684607840365565,0.002057765676195311
2025-05-23,0.007340470254956877,0.0121839151814358,-0.004472689904624905,-0.009239550736903301,0.007018848329867655,-0.0025424239604817656
2025-05-27,0.0010208312603374736,0.013740629503469881,0.024677930406590498,0.014176592275971567,0.015651665150007155,0.013097492189600546
2025-05-28,0.005697090067023236,-0.004144673671004684,-0.005672760243133235,-0.006900975784878249,-0.006140045520995341,-0.00825993587604279
2025-05-29,-0.0003847440256938839,0.00410564639105071,0.006541143800253835,0.005900355357612241,0.01005444275259837,0.005122320605563946
2025-05-30,0.010949102763834206,0.007113682226103979,-0.0048168954488352345,-0.003498222275206464,0.0019189841197111424,-0.0024119632236156985
2025-06-02,0.005916861607580426,0.0028921553986376303,0.0012726082179415066,0.00031916622491823254,0.005506363566572858,0.0014234713659826426
2025-06-03,-0.02889471361387974,-0.0054348559284636,0.004458978506165501,0.003917003755301129,-0.0022619681044913076,-0.0025118070738220366
2025-06-04,-0.015691906093118213,-0.001170902946606045,0.007156652272734654,0.0008826517474558315,0.0007160068205562808,0.003201277937762148
2025-06-05,-0.010724101945825848,-0.0031820982545436305,0.004160487047499384,-0.005009451111867902,0.0015499795872817579,0.0035412836431742978
2025-06-06,-0.0024009506109436973,0.00067202239583386,0.0028920972439479,0.00810176114198402,0.01916664237088006,0.006979943225092988
2025-06-09,-0.016996902072767273,-0.015166734668626392,-0.006953718886827276,-0.018711301897263666,0.0004672717569220719,-0.00839491965984085
2025-06-10,-0.008384572196104445,-0.002500465375740557,-0.001091562966295867,-0.0002867274803984854,0.004903659824917916,-0.002097120562803423
2025-06-11,0.01334080312492647,0.0112231645558587,-0.003051345275905115,-0.0061307909384374915,0.0083652282222908,0.00011674494199276353
2025-06-12,0.004858140508976483,0.008901465849987744,-0.005232273251193242,0.0013887792161322299,0.0012675044623668974,-0.015778796178337884
2025-06-13,-0.005388217822261732,-0.0008958771368497986,-0.018980931928145317,-0.022442758530939244,-0.0120051770322388,-0.008658360695612766
2025-06-16,-0.007384008290816313,0.007621612820803092,0.01068075061859064,0.00854938544946049,0.012735179506049521,0.006999162164701644
2025-06-17,0.008186618673914348,0.006618478427187213,-0.011930738713591293,0.0021558071832274983,-0.008421819962661004,-0.007782163714418311
2025-06-18,0.008898753384712688,-0.006796016072691868,-0.0015279539139358977,-0.00880515093069456,0.00488662958990882,0.0031133325399466116
2025-06-20,0.006945917267419555,-0.0073987643062823905,-0.001083894654874351,0.0019496702857884074,-0.0031261348138792444,0.003123584563131665
2025-06-23,-0.004854142923717553,0.007285787732559168,0.013340366355950373,0.018980078846604354,0.007317130011353701,0.020587077809411714
2025-06-24,-0.004694486767788275,0.006231627455633104,0.02672856911307564,0.037055101797930146,0.016026742025224694,0.016304468371566072
2025-06-25,0.006080012774695387,-0.001769462612213446,-0.015030703997459205,-0.009901198605332007,-0.0007943678239040741,-0.00321240753751606
2025-06-26,-0.0007325649486338293,0.0014956199761073652,-0.00022831935689227034,-0.007543988066604723,0.003861400637212631,-0.012027774866918417
2025-06-27,0.00707408748432492,0.00525440781087938,0.013477537310836452,0.01895023961510045,0.0078063406060737695,0.005223102674444702
2025-06-30,0.0031299509426283567,0.009463555547197355,0.027785183824625692,0.0005725605203905637,0.00381675270433246,0.018504482525149024
2025-07-01,-0.0007255703250705903,-0.00877527988030491,0.0017743615093197551,0.007975907190833409,-0.0053678789685522865,0.003849929605090452
2025-07-02,0.001452305123023745,-0.0006598213833980404,-0.010667104091757973,0.0025974343318655446,0.006521184908244715,-0.006952302246015729
2025-07-03,0.003190504167372099,0.007538214348953742,0.015972011756764548,0.008389825433894105,0.006143912783540317,0.00755264171769765
2025-07-07,0.021141941914915696,-0.00010924729612937778,-0.005326100872489747,0.00044234267430631746,0.005329225697345841,0.0010762775249419931
2025-07-08,-0.02449118106218673,-0.011524390477662072,-0.00666839987249257,-0.01195577820960414,-0.021645573139813856,-0.0071484742534624335
2025-07-09,3.6315950541210285e-05,0.00652010146108517,0.006412597458842262,0.0014458820238680836,0.013997127716707025,0.004445308146423077
2025-07-10,-0.0016326084135687147,-0.001866470855596214,0.006969044757337173,-0.001976627136579534,0.010018941417496041,0.0020805262832239713
2025-07-11,-0.000399781489751061,-0.007204998155383557,-0.012239963200553206,-0.02600486773381694,-0.014548656960050033,-0.005209236314666854
2025-07-14,0.007197946353716178,0.007257286894068349,0.007787339376715385,0.009017553113400911,0.0027961077033926696,0.005786684407357301
2025-07-15,-0.007435203843016325,-0.011164965110061043,-0.01616942653195863,-0.013195143661807407,-0.013718528961575327,-0.014789040014571486
2025-07-16,0.009199995561079533,0.005617719580297109,0.00999433829676799,0.0159820097192922,0.006898118378903417,0.003982453737485736
2025-07-17,0.0010449628731936667,0.0063053062522464565,0.004397939344875201,0.014070277758276184,0.010220081124866054,0.0019070867875807807
2025-07-18,-0.011230275123945366,-0.006705513929494589,-0.0050354936186940424,-0.0038609354051069023,-0.006447962438441035,-0.001865350418902234
2025-07-21,0.0010920559870331026,0.0004979877007675881,0.0005201457239771834,5.1913158820360294e-05,-0.0014546814234877026,-0.004309870217362843
2025-07-22,-0.0013090376420454852,-5.527629539792134e-05,-0.0020793790005337875,-0.08908767889246372,-0.0034737513000278053,-0.008254802725236376
2025-07-23,0.006699665888985518,0.0011061777924026295,0.017550883350972324,0.008319452847168618,-0.007309136665336058,0.015159953695272677
2025-07-24,0.0025317623757175056,0.01425415376273298,0.010258361864566634,0.02345253759658661,0.05913005542459637,0.009873307283336352
2025-07-25,0.008550383071694867,0.004684609444241206,-0.0002729014031064292,0.005484788693410403,0.014331511635193861,0.00772353171264295
2025-07-28,-0.019424049053447412,-0.008946048218567038,-0.010624782230198804,0.01189853861314405,0.003163254569190199,-0.00848684729208482
2025-07-29,0.0017510980405603949,0.010503930730654698,0.005911345183895467,0.007995818386472342,0.007252495751869148,0.00071643615703465
2025-07-30,0.011434756231125887,0.005576301996959243,0.00415273727202381,0.0034816507314443523,0.0016695818601455414,-0.002750543525568916
2025-07-31,0.0019442952542274572,-0.004899341203814411,0.006066828871817087,0.003952380456999194,0.0023961179503309005,0.041127383283080965
2025-08-01,0.0089119268262432,-0.001244363605802934,-0.028018489334972974,-0.0070542747438988584,-0.010912523783380368,-0.009871171624753483
2025-08-04,0.02258155049639443,0.020855854373957428,0.037045191529199384,0.026264738475274774,0.018283130468020214,0.031814769712127156
2025-08-05,-0.008673008356033685,-0.005571785984407329,-0.007694547019977405,-0.025015729224846295,-0.00588182130511683,0.0
2025-08-06,-0.01145419843235651,0.0034685655093056322,0.0031598610173215746,-0.016907765733101487,0.0022835917486598856,-0.0008170614839579926
2025-08-07,-0.0014216949984255933,-0.00015952554538711805,-0.006608921902776843,-0.005124981518217608,-0.0011391944193537284,-0.0060971144245356435
2025-08-08,0.004484709710987245,-0.008616159659421085,0.002392599747858215,0.002181533440095862,0.004147242493885761,-0.004042011242266774
2025-08-11,0.012543880982631261,-0.0025214658588676997,-0.007044496402638711,0.004957267369644303,0.0009293130480452216,-0.0017777762189659096
2025-08-12,-0.034540665326990405,-0.017156926307095532,0.00857990789111085,0.0014014942882560888,-0.008355737235285043,0.0057206459089163
2025-08-13,-0.007104507105945124,-0.00727810983405297,0.009844049291694246,0.031390826254145576,-0.00582541947980586,0.006296318009912927
2025-08-14,0.002847542132961678,0.007000655906701514,0.0003645515986003822,-0.003013534196766421,-0.0017787817253128724,0.0027907271437406234
2025-08-15,-0.002839456660486128,-0.008101575360612956,-0.0075329237737314925,-0.01223571355513664,-0.007547182486237314,-0.013613495309007795
2025-08-18,-0.012813995303599834,-0.017991139965455538,-0.01401855021478593,-0.002423677020136239,-0.003591085405463046,-0.009452349645790559
2025-08-19,0.003993885424502075,0.0018545679809314208,0.0054593275453294066,0.0224773527786446,-0.005405920358628413,0.00584164034536494
2025-08-20,0.011492118418414021,0.016996683158575276,0.00576174259185791,0.010718859376458667,0.0071405537234421335,0.004689567042622356
2025-08-21,-0.004697491337368076,-0.01141758019511896,-0.010641830966934607,-0.012154950750979499,-0.005714295402405756,-0.008240178471639381
2025-08-22,-0.0139031838457373,0.008034383059380978,0.012836886429528516,0.013326982386343555,0.008407842946200006,0.007638785541372206
